source	target	interaction	Weight	neighborhood	fusion	cooccurence	coexpression	experiments	experiments_transferred	database	database_transferred	textmining	textmining_transferred	combined_score
A1CF	DAZAP1	experiments_transferred	87	0	0	0	0	0	87	0	0	70	159	223
A1CF	DAZL	experiments_transferred	94	0	0	0	43	0	94	0	0	79	96	193
A1CF	DDX1	experiments_transferred	66	0	0	0	42	0	66	0	0	94	82	156
A1CF	DDX21	experiments_transferred	93	0	0	0	43	0	93	0	0	0	82	150
A1CF	DDX50	experiments_transferred	93	0	0	0	0	0	93	0	0	58	82	164
A1CF	DDX54	experiments_transferred	66	0	0	0	0	0	66	0	0	0	154	176
A1CF	DDX60	experiments_transferred	268	0	0	0	0	0	268	0	0	0	0	268
A1CF	DDX60L	experiments_transferred	268	0	0	0	0	0	268	0	0	63	0	285
A1CF	DENR	experiments_transferred	239	0	0	0	0	0	239	0	0	0	53	258
A1CF	DHX15	experiments_transferred	53	0	0	0	0	0	53	0	0	0	115	209
A1CF	DOCK4	experiments_transferred	145	0	0	0	0	0	145	0	0	0	64	165
A1CF	DOK3	experiments	163	0	0	0	0	163	0	0	0	0	0	163
A1CF	DQX1	experiments_transferred	53	0	0	0	75	0	53	0	0	248	68	314
A1CF	EEF1A1	experiments_transferred	57	0	0	0	0	0	57	0	0	305	0	332
A1CF	EEF1A2	experiments_transferred	57	0	0	0	58	0	57	0	0	296	0	335
A1CF	EEFSEC	experiments_transferred	239	0	0	0	0	0	239	0	0	0	51	246
A1CF	EIF1	experiments_transferred	268	0	0	0	0	0	268	0	0	0	82	299
A1CF	EIF1AX	experiments_transferred	268	0	0	0	0	0	268	0	0	0	0	268
A1CF	EIF1AY	experiments_transferred	268	0	0	0	42	0	268	0	0	0	0	268
A1CF	EIF1B	experiments_transferred	268	0	0	0	0	0	268	0	0	0	82	299
A1CF	EIF2S1	experiments_transferred	297	0	0	0	0	0	297	0	0	0	84	329
A1CF	EIF2S2	experiments_transferred	297	0	0	0	44	0	297	0	0	60	52	320
A1CF	EIF2S3	experiments_transferred	268	0	0	0	0	0	268	0	0	0	57	280
A1CF	EIF2S3B	experiments_transferred	268	0	0	0	0	0	268	0	0	0	57	280
A1CF	EIF3A	experiments_transferred	268	0	0	0	0	0	268	0	0	0	51	291
A1CF	EIF3C	experiments_transferred	268	0	0	0	0	0	268	0	0	0	42	268
A1CF	EIF3CL	experiments_transferred	268	0	0	0	0	0	268	0	0	0	42	268
A1CF	EIF3D	experiments_transferred	297	0	0	0	0	0	297	0	0	0	0	297
A1CF	EIF3E	experiments_transferred	297	0	0	0	0	0	297	0	0	0	63	313
A1CF	EIF3K	experiments_transferred	297	0	0	0	0	0	297	0	0	0	43	298
A1CF	EIF3L	experiments_transferred	198	0	0	0	0	0	198	0	0	0	91	239
A1CF	EIF4A3	experiments_transferred	66	0	0	0	0	0	66	0	0	57	220	253
A1CF	EIF4G1	experiments	322	0	0	0	0	322	0	0	0	0	46	367
A1CF	EIF5	experiments_transferred	297	0	0	0	0	0	297	0	0	0	0	297
A1CF	ENSP00000478249	experiments_transferred	94	0	0	0	0	0	94	0	0	125	115	240
A1CF	EWSR1	experiments_transferred	98	0	0	0	0	0	98	0	0	76	0	172
A1CF	F12	experiments_transferred	59	0	0	0	48	0	59	0	0	0	0	163
A1CF	FAU	experiments_transferred	593	0	0	0	0	0	593	0	0	0	41	598
A1CF	G6PC	experiments_transferred	71	0	0	0	151	0	71	0	0	0	0	230
A1CF	GAS2	experiments_transferred	90	0	0	0	140	0	90	0	0	0	45	187
A1CF	GTSF1	experiments_transferred	93	0	0	0	110	0	93	0	0	0	0	158
A1CF	HABP2	experiments_transferred	59	0	0	0	101	0	59	0	0	0	0	260
A1CF	HGFAC	experiments_transferred	59	0	0	0	72	0	59	0	0	0	0	184
A1CF	HNRNPA0	experiments_transferred	94	0	0	0	0	0	94	0	0	108	70	221
A1CF	HNRNPA1	experiments_transferred	94	0	0	0	0	0	94	0	0	81	70	198
A1CF	HNRNPA1L2	experiments_transferred	94	0	0	0	44	0	94	0	0	0	70	166
A1CF	HNRNPA1P48	experiments_transferred	94	0	0	0	0	0	94	0	0	0	70	163
A1CF	HNRNPA2B1	experiments_transferred	94	0	0	0	0	0	94	0	0	142	137	305
A1CF	HNRNPA3	experiments_transferred	94	0	0	0	0	0	94	0	0	0	70	163
A1CF	HNRNPAB	experiments_transferred	634	0	0	0	0	0	94	540	0	203	52	652
A1CF	HNRNPC	experiments_transferred	94	0	0	0	0	0	94	0	0	248	0	289
A1CF	HNRNPCL1	experiments_transferred	94	0	0	0	0	0	94	0	0	148	0	195
A1CF	HNRNPD	experiments_transferred	94	0	0	0	0	0	94	0	0	94	63	186
A1CF	HNRNPDL	experiments_transferred	94	0	0	0	0	0	94	0	0	267	52	334
A1CF	HNRNPF	experiments_transferred	45	0	0	0	0	0	45	0	0	91	115	164
A1CF	HNRNPH1	experiments_transferred	45	0	0	0	0	0	45	0	0	183	115	249
A1CF	HNRNPH2	experiments_transferred	45	0	0	0	0	0	45	0	0	178	115	244
A1CF	HNRNPK	experiments_transferred	52	0	0	0	0	0	52	0	0	415	166	503
A1CF	HNRNPL	experiments_transferred	45	0	0	0	0	0	45	0	0	176	135	285
A1CF	HNRNPLL	experiments_transferred	45	0	0	0	0	0	45	0	0	91	126	203
A1CF	HRG	experiments_transferred	59	0	0	0	139	0	59	0	0	0	0	291
A1CF	IMP3	experiments_transferred	267	0	0	0	0	0	267	0	0	0	0	267
A1CF	IPO7	experiments_transferred	189	0	0	0	0	0	189	0	0	0	47	208
A1CF	IPO8	experiments_transferred	189	0	0	0	0	0	189	0	0	0	47	208
A1CF	ISX	experiments_transferred	48	0	0	0	118	0	48	0	0	0	66	161
A1CF	KHDRBS2	experiments_transferred	91	0	0	0	0	0	91	0	0	159	90	243
A1CF	KHDRBS3	experiments_transferred	91	0	0	0	42	0	91	0	0	122	65	189
A1CF	KHSRP	experiments	287	0	0	0	0	287	0	0	0	186	51	417
A1CF	M0QYT0_HUMAN	experiments_transferred	45	0	0	0	0	0	45	0	0	138	135	252
A1CF	MAATS1	experiments_transferred	59	0	0	0	0	0	59	0	0	187	0	202
A1CF	MANEA	experiments_transferred	57	0	0	0	0	0	57	0	0	146	102	213
A1CF	MEIOB	experiments_transferred	60	0	0	0	131	0	60	0	0	0	82	184
A1CF	METTL14	database	540	0	0	0	0	0	0	540	0	59	0	555
A1CF	METTL3	database	540	0	0	0	0	0	0	540	0	81	0	559
A1CF	MIA2	experiments_transferred	59	0	0	0	179	0	59	0	0	0	0	230
A1CF	MICALL1	experiments_transferred	198	0	0	0	0	0	198	0	0	0	0	198
A1CF	MORF4L1	experiments_transferred	67	0	0	0	0	0	67	0	0	0	131	166
A1CF	MORF4L2	experiments_transferred	67	0	0	0	0	0	67	0	0	0	131	166
A1CF	MOV10	experiments_transferred	74	0	0	0	0	0	74	0	0	72	102	160
A1CF	MOV10L1	experiments_transferred	74	0	0	0	47	0	74	0	0	0	350	376
A1CF	MRNIP	experiments_transferred	268	0	0	0	0	0	268	0	0	0	48	273
A1CF	MRPL4	experiments_transferred	200	0	0	0	0	0	200	0	0	55	66	232
A1CF	MRPS10	experiments_transferred	267	0	0	0	0	0	267	0	0	69	0	288
A1CF	MRPS11	experiments_transferred	245	0	0	0	0	0	245	0	0	72	0	269
A1CF	MRPS12	experiments_transferred	288	0	0	0	0	0	288	0	0	0	0	288
A1CF	MRPS14	experiments_transferred	239	0	0	0	0	0	239	0	0	0	0	238
A1CF	MRPS15	experiments_transferred	239	0	0	0	0	0	239	0	0	0	45	242
A1CF	MRPS2	experiments_transferred	162	0	0	0	42	0	162	0	0	0	0	162
A1CF	MRPS5	experiments_transferred	273	0	0	0	44	0	273	0	0	0	0	275
A1CF	MRPS7	experiments_transferred	239	0	0	0	0	0	239	0	0	0	65	258
A1CF	MTREX	experiments_transferred	189	0	0	0	47	0	189	0	0	0	0	218
A1CF	MUC13	experiments_transferred	59	0	0	0	181	0	59	0	0	0	0	213
A1CF	MYEF2	experiments_transferred	94	0	0	0	49	0	94	0	0	0	0	164
A1CF	MYL2	experiments_transferred	64	0	0	0	0	0	64	0	0	95	82	154
A1CF	NHP2	experiments_transferred	145	0	0	0	0	0	145	0	0	75	90	217
A1CF	NRG4	experiments_transferred	79	0	0	0	61	0	79	0	0	118	52	180
A1CF	OASL	experiments_transferred	127	0	0	0	0	0	127	0	0	68	48	170
A1CF	PABPN1L	experiments_transferred	94	0	0	0	0	0	94	0	0	220	0	263
A1CF	PPP1R26	experiments_transferred	162	0	0	0	42	0	162	0	0	0	0	162
A1CF	PROX1	experiments_transferred	81	0	0	0	127	0	81	0	0	0	0	163
A1CF	PRPF38A	experiments_transferred	70	0	0	0	44	0	70	0	0	0	136	180
A1CF	PSMG2	experiments	596	0	0	0	0	596	0	0	0	0	0	596
A1CF	PSMG3	experiments	468	0	0	0	0	468	0	0	0	0	0	468
A1CF	PTBP1	experiments_transferred	51	0	0	0	0	0	51	0	0	174	57	196
A1CF	PTBP3	experiments_transferred	51	0	0	0	0	0	51	0	0	147	57	169
A1CF	RACK1	experiments_transferred	268	0	0	0	0	0	268	0	0	0	0	282
A1CF	RALY	experiments_transferred	94	0	0	0	0	0	94	0	0	65	124	193
A1CF	RALYL	experiments_transferred	94	0	0	0	47	0	94	0	0	147	124	268
A1CF	RBM15	database	540	0	0	0	0	0	0	540	0	63	79	568
A1CF	RBM15B	database	540	0	0	0	0	0	0	540	0	97	79	584
A1CF	RBM24	experiments_transferred	71	0	0	0	0	0	71	0	0	213	0	237
A1CF	RBM47	experiments	309	0	0	0	48	309	0	0	0	88	0	347
A1CF	RBPMS2	experiments_transferred	94	0	0	0	68	0	94	0	0	0	80	155
A1CF	RPL4	experiments_transferred	200	0	0	0	0	0	200	0	0	0	53	210
A1CF	RPL6	experiments_transferred	69	0	0	0	0	0	69	0	0	85	133	196
A1CF	RPL7A	experiments_transferred	145	0	0	0	0	0	145	0	0	0	64	165
A1CF	RPP38	experiments_transferred	145	0	0	0	0	0	145	0	0	0	64	165
A1CF	RPS10	experiments_transferred	268	0	0	0	0	0	268	0	0	0	0	268
A1CF	RPS10-NUDT3	experiments_transferred	268	0	0	0	0	0	268	0	0	0	0	268
A1CF	RPS11	experiments_transferred	268	0	0	0	0	0	268	0	0	0	46	271
A1CF	RPS12	experiments_transferred	268	0	0	0	0	0	268	0	0	0	64	285
A1CF	RPS13	experiments_transferred	268	0	0	0	0	0	268	0	0	0	48	273
A1CF	RPS14	experiments_transferred	289	0	0	0	0	0	289	0	0	0	46	292
A1CF	RPS15	experiments_transferred	297	0	0	0	0	0	297	0	0	0	66	315
A1CF	RPS16	experiments_transferred	295	0	0	0	0	0	295	0	0	0	53	303
A1CF	RPS17	experiments_transferred	268	0	0	0	0	0	268	0	0	0	0	268
A1CF	RPS18	experiments_transferred	297	0	0	0	0	0	297	0	0	0	0	297
A1CF	RPS19	experiments_transferred	297	0	0	0	0	0	297	0	0	0	0	297
A1CF	RPS2	experiments_transferred	298	0	0	0	0	0	298	0	0	69	0	318
A1CF	RPS20	experiments_transferred	292	0	0	0	0	0	292	0	0	0	0	292
A1CF	RPS21	experiments_transferred	268	0	0	0	0	0	268	0	0	0	0	268
A1CF	RPS23	experiments_transferred	303	0	0	0	0	0	303	0	0	0	0	303
A1CF	RPS24	experiments_transferred	297	0	0	0	0	0	297	0	0	0	0	297
A1CF	RPS25	experiments_transferred	297	0	0	0	0	0	297	0	0	0	51	304
A1CF	RPS26	experiments_transferred	297	0	0	0	0	0	297	0	0	0	0	297
A1CF	RPS27	experiments_transferred	268	0	0	0	42	0	268	0	0	0	0	268
A1CF	RPS27A	experiments_transferred	222	0	0	0	0	0	222	0	0	0	0	224
A1CF	RPS27L	experiments_transferred	268	0	0	0	0	0	268	0	0	0	0	268
A1CF	RPS28	experiments_transferred	299	0	0	0	0	0	299	0	0	0	65	316
A1CF	RPS29	experiments_transferred	268	0	0	0	42	0	268	0	0	0	0	268
A1CF	RPS3	experiments_transferred	306	0	0	0	0	0	306	0	0	0	51	313
A1CF	RPS3A	experiments_transferred	297	0	0	0	0	0	297	0	0	0	0	297
A1CF	RPS4X	experiments_transferred	264	0	0	0	0	0	264	0	0	0	0	264
A1CF	RPS4Y1	experiments_transferred	264	0	0	0	47	0	264	0	0	0	0	268
A1CF	RPS4Y2	experiments_transferred	264	0	0	0	53	0	264	0	0	0	0	273
A1CF	RPS5	experiments_transferred	239	0	0	0	0	0	239	0	0	0	85	273
A1CF	RPS6	experiments_transferred	419	0	0	0	0	0	419	0	0	0	52	425
A1CF	RPS7	experiments_transferred	297	0	0	0	0	0	297	0	0	0	42	297
A1CF	RPS8	experiments_transferred	304	0	0	0	0	0	304	0	0	0	48	309
A1CF	RPS9	experiments_transferred	299	0	0	0	0	0	299	0	0	0	0	299
A1CF	RPSA	experiments_transferred	243	0	0	0	0	0	243	0	0	0	0	242
A1CF	RSAD1	experiments_transferred	268	0	0	0	0	0	268	0	0	0	0	268
A1CF	RSRC1	experiments_transferred	268	0	0	0	42	0	268	0	0	146	88	380
A1CF	RTL3	experiments_transferred	79	0	0	0	0	0	79	0	0	251	85	313
A1CF	SELENOP	experiments_transferred	268	0	0	0	61	0	268	0	0	0	0	287
A1CF	SHOX	experiments_transferred	48	0	0	0	48	0	48	0	0	95	92	155
A1CF	SKIV2L	experiments_transferred	189	0	0	0	0	0	189	0	0	0	50	197
A1CF	SMKR1	experiments_transferred	162	0	0	0	0	0	162	0	0	0	0	161
A1CF	SNU13	experiments_transferred	145	0	0	0	0	0	145	0	0	60	64	182
A1CF	SRSF1	experiments_transferred	53	0	0	0	0	0	53	0	0	146	64	188
A1CF	SRSF10	experiments_transferred	94	0	0	0	0	0	94	0	0	101	73	179
A1CF	SRSF4	experiments_transferred	53	0	0	0	0	0	53	0	0	181	81	224
A1CF	SRSF5	experiments_transferred	53	0	0	0	0	0	53	0	0	104	81	152
A1CF	SRSF6	experiments_transferred	53	0	0	0	0	0	53	0	0	120	81	167
A1CF	SRSF9	experiments_transferred	53	0	0	0	0	0	53	0	0	213	132	305
A1CF	STAU1	experiments_transferred	81	0	0	0	0	0	81	0	0	178	64	231
A1CF	STAU2	experiments_transferred	81	0	0	0	0	0	81	0	0	108	50	153
A1CF	SYNCRIP	experiments	1050	0	0	0	0	510	0	540	0	101	0	779
A1CF	TARDBP	experiments_transferred	94	0	0	0	0	0	94	0	0	91	115	210
A1CF	TDRD7	experiments_transferred	49	0	0	0	0	0	49	0	0	149	166	274
A1CF	TNPO2	experiments	292	0	0	0	0	292	0	0	0	127	52	362
A1CF	TRA2A	experiments_transferred	94	0	0	0	0	0	94	0	0	131	62	197
A1CF	TRA2B	experiments_transferred	94	0	0	0	0	0	94	0	0	102	62	170
A1CF	TRAF1	experiments	162	0	0	0	0	162	0	0	0	0	46	166
A1CF	TRIM15	experiments_transferred	49	0	0	0	216	0	49	0	0	0	66	242
A1CF	TRIM46	experiments_transferred	49	0	0	0	0	0	49	0	0	506	54	516
A1CF	TRNAU1AP	experiments_transferred	94	0	0	0	0	0	94	0	0	155	0	201
A1CF	TYR	experiments_transferred	59	0	0	0	137	0	59	0	0	0	0	153
A1CF	UBB	experiments_transferred	127	0	0	0	0	0	127	0	0	0	41	153
A1CF	UBC	experiments_transferred	127	0	0	0	0	0	127	0	0	0	41	153
A1CF	UBD	experiments_transferred	127	0	0	0	59	0	127	0	0	0	41	155
A1CF	UMOD	experiments_transferred	59	0	0	0	49	0	59	0	0	163	0	185
A1CF	UNCX	experiments_transferred	48	0	0	0	0	0	48	0	0	321	46	329
A1CF	VIRMA	database	540	0	0	0	0	0	0	540	0	0	65	551
A1CF	VWDE	experiments_transferred	59	0	0	0	86	0	59	0	0	0	96	154
A1CF	WDR31	experiments_transferred	268	0	0	0	0	0	268	0	0	0	0	280
A1CF	WTAP	database	540	0	0	0	0	0	0	540	0	0	44	541
A1CF	ZC3H13	database	540	0	0	0	42	0	0	540	0	0	57	554
A1CF	ZCRB1	experiments_transferred	94	0	0	0	0	0	94	0	0	219	45	265
A2M	ABCA1	experiments_transferred	95	0	0	0	74	0	95	0	0	205	0	275
A2M	ABCA2	experiments_transferred	95	0	0	0	67	0	95	0	0	394	0	443
A2M	ABCA6	experiments_transferred	95	0	0	0	75	0	95	0	0	93	51	198
A2M	ABCA7	experiments_transferred	95	0	0	0	0	0	95	0	0	459	0	489
A2M	ABCA8	experiments_transferred	95	0	0	0	102	0	95	0	0	0	0	164
A2M	ABCC6	experiments	292	0	0	0	42	292	0	0	0	55	0	319
A2M	ABCG1	experiments_transferred	125	0	0	0	60	0	125	0	0	81	0	178
A2M	ABCG2	experiments_transferred	125	0	0	0	67	0	125	0	0	108	50	215
A2M	ABCG4	experiments_transferred	125	0	0	0	0	0	125	0	0	85	0	165
A2M	ABCG8	experiments_transferred	114	0	0	0	70	0	114	0	0	0	46	158
A2M	ACR	experiments_transferred	127	0	0	0	0	0	127	0	0	59	46	163
A2M	ACTA2	experiments_transferred	47	0	0	0	108	0	47	0	0	164	44	229
A2M	ACTB	experiments_transferred	47	0	0	0	0	0	47	0	0	290	44	296
A2M	ACTBL2	experiments_transferred	47	0	0	0	0	0	47	0	0	145	44	153
A2M	ACTG1	experiments_transferred	47	0	0	0	0	0	47	0	0	429	44	434
A2M	ADAMTS1	experiments	292	0	0	0	67	292	0	0	0	192	55	428
A2M	ADAMTS12	experiments	292	0	0	0	0	292	0	0	0	269	0	460
A2M	ADAMTS7	experiments	292	0	0	0	0	292	0	0	0	545	0	664
A2M	AFM	experiments_transferred	71	0	0	0	48	0	71	0	0	348	129	478
A2M	AFP	experiments_transferred	73	0	0	0	83	0	73	0	0	445	49	515
A2M	AGO2	experiments	292	0	0	0	0	292	0	0	0	69	0	316
A2M	AKIRIN2	experiments	292	0	0	0	0	292	0	0	0	0	65	309
A2M	ALB	experiments_transferred	73	0	0	0	86	0	73	0	0	976	72	980
A2M	AMBP	experiments	510	0	0	0	67	510	0	0	0	710	0	871
A2M	ANXA7	experiments	80	0	0	0	0	80	0	0	0	95	80	175
A2M	AP2B1	experiments	71	0	0	0	0	71	0	0	0	87	100	169
A2M	APBB1	experiments	292	0	0	0	58	292	0	0	0	536	0	668
A2M	APOA1	database	750	0	0	0	80	0	0	750	0	994	0	998
A2M	APOA2	experiments_transferred	71	0	0	0	68	0	71	0	0	730	0	772
A2M	APOE	experiments	292	0	0	0	256	292	0	0	0	957	0	975
A2M	APP	experiments	292	0	0	0	72	292	0	0	0	863	0	905
A2M	AZU1	experiments_transferred	123	0	0	0	0	0	123	0	0	426	46	477
A2M	B2M	experiments	292	0	0	0	78	292	0	0	0	680	0	774
A2M	B4E1Z4_HUMAN	experiments_transferred	126	0	0	0	0	0	126	0	0	136	46	239
A2M	BMI1	experiments_transferred	171	0	0	0	0	0	171	0	0	0	54	182
A2M	BMP2	experiments_transferred	64	0	0	0	49	0	64	0	0	122	0	150
A2M	BMP7	experiments	209	0	0	0	42	164	45	0	0	108	0	226
A2M	BRF1	experiments	292	0	0	0	0	292	0	0	0	0	0	292
A2M	C11orf58	experiments	164	0	0	0	54	164	0	0	0	0	0	175
A2M	C1QBP	experiments	792	0	0	0	42	292	0	500	0	126	0	669
A2M	C1R	experiments_transferred	127	0	0	0	128	0	127	0	0	622	46	694
A2M	C1RL	experiments_transferred	127	0	0	0	47	0	127	0	0	175	46	270
A2M	C1S	experiments_transferred	127	0	0	0	127	0	127	0	0	479	46	578
A2M	C2	experiments_transferred	126	0	0	0	86	0	126	0	0	248	46	369
A2M	C3AR1	experiments_transferred	69	0	0	0	82	0	69	0	0	189	0	246
A2M	C8A	experiments_transferred	45	0	0	0	63	0	45	0	0	322	54	362
A2M	C8B	experiments_transferred	69	0	0	0	62	0	69	0	0	243	65	329
A2M	C9	experiments_transferred	54	0	0	0	0	0	54	0	0	375	54	463
A2M	CBX2	experiments_transferred	155	0	0	0	0	0	155	0	0	0	43	156
A2M	CBX4	experiments_transferred	155	0	0	0	0	0	155	0	0	0	47	160
A2M	CBX6	experiments_transferred	155	0	0	0	42	0	155	0	0	0	50	163
A2M	CBX7	experiments_transferred	155	0	0	0	67	0	155	0	0	0	43	179
A2M	CBX8	experiments_transferred	259	0	0	0	0	0	259	0	0	60	66	292
A2M	CCR1	experiments	76	0	0	0	86	76	0	0	0	95	44	171
A2M	CDC42	experiments	195	0	0	0	0	131	64	0	0	146	0	244
A2M	CDK11A	experiments	237	0	0	0	0	237	0	0	0	0	0	237
A2M	CDK7	experiments	237	0	0	0	0	237	0	0	0	56	101	295
A2M	CDKN1A	experiments	78	0	0	0	42	78	0	0	0	137	68	194
A2M	CELA1	experiments_transferred	127	0	0	0	0	0	127	0	0	223	46	296
A2M	CELA2A	experiments_transferred	127	0	0	0	0	0	127	0	0	415	46	470
A2M	CELA2B	experiments_transferred	127	0	0	0	0	0	127	0	0	393	46	450
A2M	CELA3B	experiments_transferred	127	0	0	0	0	0	127	0	0	186	46	262
A2M	CFB	experiments_transferred	126	0	0	0	109	0	126	0	0	665	46	726
A2M	CFD	experiments_transferred	127	0	0	0	56	0	127	0	0	224	46	311
A2M	CFI	experiments_transferred	123	0	0	0	140	0	123	0	0	348	46	502
A2M	CFTR	experiments	124	0	0	0	44	124	0	0	0	125	0	218
A2M	CLEC2B	experiments	73	0	0	0	44	73	0	0	0	108	68	176
A2M	CMA1	experiments_transferred	127	0	0	0	0	0	127	0	0	279	46	349
A2M	COMMD3-BMI1	experiments_transferred	171	0	0	0	0	0	171	0	0	0	54	182
A2M	CPB1	experiments_transferred	45	0	0	0	0	0	45	0	0	167	80	241
A2M	CPB2	experiments	337	0	0	0	74	292	45	0	0	684	80	805
A2M	CRTAC1	experiments	237	0	0	0	80	237	0	0	0	165	65	378
A2M	CSF2	experiments	73	0	0	0	0	73	0	0	0	238	0	278
A2M	CST3	experiments_transferred	52	0	0	0	86	0	52	0	0	373	49	414
A2M	CST6	experiments_transferred	47	0	0	0	0	0	47	0	0	104	101	165
A2M	CSTA	experiments_transferred	47	0	0	0	0	0	47	0	0	148	49	160
A2M	CSTB	experiments_transferred	47	0	0	0	44	0	47	0	0	178	49	192
A2M	CTNNB1	experiments	123	0	0	0	47	70	53	0	0	203	51	261
A2M	CTRB1	experiments_transferred	127	0	0	0	0	0	127	0	0	845	46	859
A2M	CTRB2	experiments_transferred	127	0	0	0	0	0	127	0	0	846	46	860
A2M	CTRL	experiments_transferred	127	0	0	0	0	0	127	0	0	485	46	533
A2M	CTSG	experiments_transferred	127	0	0	0	42	0	127	0	0	447	46	501
A2M	CUL9	experiments	292	0	0	0	0	292	0	0	0	0	0	292
A2M	CYP1A1	experiments_transferred	53	0	0	0	0	0	53	0	0	87	56	154
A2M	CYP27A1	experiments_transferred	45	0	0	0	128	0	45	0	0	79	0	166
A2M	CYP2C8	experiments_transferred	78	0	0	0	42	0	78	0	0	429	42	471
A2M	CYP2E1	experiments_transferred	71	0	0	0	0	0	71	0	0	113	42	181
A2M	CYP2S1	experiments_transferred	71	0	0	0	0	0	71	0	0	92	42	151
A2M	CYP46A1	experiments_transferred	45	0	0	0	0	0	45	0	0	416	0	422
A2M	DAB2	experiments_transferred	54	0	0	0	97	0	54	0	0	69	65	156
A2M	DKK3	experiments_transferred	45	0	0	0	102	0	45	0	0	119	54	189
A2M	DLG4	experiments_transferred	59	0	0	0	67	0	59	0	0	182	0	219
A2M	EGF	experiments_transferred	66	0	0	0	0	0	66	0	0	365	0	381
A2M	EGFL7	experiments	162	0	0	0	63	162	0	0	0	0	41	187
A2M	EGFL8	experiments	143	0	0	0	54	143	0	0	0	0	41	160
A2M	EGR1	experiments_transferred	45	0	0	0	50	0	45	0	0	449	0	456
A2M	ELANE	experiments_transferred	127	0	0	0	0	0	127	0	0	707	46	735
A2M	ENSP00000418875	experiments_transferred	127	0	0	0	0	0	127	0	0	0	70	156
A2M	ENSP00000493607	experiments_transferred	123	0	0	0	0	0	123	0	0	0	46	183
A2M	EOGT	experiments	237	0	0	0	56	237	0	0	0	0	0	248
A2M	ERV3-1	experiments_transferred	45	0	0	0	0	0	45	0	0	186	0	189
A2M	ERVFRD-1	experiments_transferred	45	0	0	0	0	0	45	0	0	189	0	192
A2M	ERVW-1	experiments_transferred	45	0	0	0	0	0	45	0	0	199	0	202
A2M	ESR1	experiments_transferred	45	0	0	0	64	0	45	0	0	167	54	201
A2M	F10	experiments_transferred	127	0	0	0	78	0	127	0	0	376	46	475
A2M	F11	experiments_transferred	127	0	0	0	74	0	127	0	0	553	46	620
A2M	F12	experiments_transferred	123	0	0	0	0	0	123	0	0	447	55	534
A2M	F13B	experiments	292	0	0	0	0	292	0	0	0	314	51	534
A2M	F2	experiments_transferred	127	0	0	0	67	0	127	0	0	598	91	700
A2M	F7	experiments_transferred	127	0	0	0	68	0	127	0	0	447	46	526
A2M	F9	experiments_transferred	127	0	0	0	42	0	127	0	0	336	46	428
A2M	FCGBP	experiments	422	0	0	0	84	422	0	0	0	196	54	543
A2M	FKBP14	experiments	191	0	0	0	47	191	0	0	0	0	0	196
A2M	FN1	experiments_transferred	65	0	0	0	111	0	65	0	0	823	0	851
A2M	FOXC1	experiments	292	0	0	0	49	292	0	0	0	0	47	312
A2M	GALNT12	experiments	194	0	0	0	0	194	0	0	0	0	0	194
A2M	GC	experiments_transferred	65	0	0	0	0	0	65	0	0	575	49	654
A2M	GDF15	experiments_transferred	45	0	0	0	58	0	45	0	0	420	0	432
A2M	GDPD1	experiments	441	0	0	0	0	441	0	0	0	0	0	441
A2M	GEM	experiments	195	0	0	0	68	131	64	0	0	0	43	177
A2M	GRB2	experiments	131	0	0	0	0	131	0	0	0	125	51	215
A2M	GZMA	experiments_transferred	127	0	0	0	44	0	127	0	0	132	46	219
A2M	GZMB	experiments_transferred	127	0	0	0	0	0	127	0	0	145	46	228
A2M	GZMK	experiments_transferred	127	0	0	0	42	0	127	0	0	64	46	156
A2M	HABP2	experiments_transferred	123	0	0	0	43	0	123	0	0	213	57	340
A2M	HAPLN3	experiments	235	0	0	0	0	235	0	0	0	0	51	263
A2M	HGF	experiments_transferred	127	0	0	0	106	0	127	0	0	227	52	361
A2M	HGFAC	experiments_transferred	123	0	0	0	68	0	123	0	0	118	55	278
A2M	HIPK1	experiments	237	0	0	0	0	237	0	0	0	0	0	237
A2M	HP	experiments_transferred	123	0	0	0	56	0	123	0	0	997	67	997
A2M	HPN	experiments_transferred	127	0	0	0	58	0	127	0	0	55	46	175
A2M	HPR	experiments_transferred	123	0	0	0	83	0	123	0	0	536	67	634
A2M	HRAS	experiments_transferred	64	0	0	0	0	0	64	0	0	135	0	155
A2M	HSPA1A	experiments_transferred	93	0	1	0	62	0	93	0	0	190	50	257
A2M	HSPA1B	experiments_transferred	93	0	1	0	0	0	93	0	0	198	50	248
A2M	HSPA2	experiments_transferred	93	0	1	0	48	0	93	0	0	96	50	159
A2M	HSPA4	experiments_transferred	85	0	0	0	0	0	85	0	0	554	0	574
A2M	HSPA5	experiments	377	0	0	0	0	292	85	0	0	960	0	972
A2M	HSPA8	experiments_transferred	93	0	1	0	42	0	93	0	0	220	50	269
A2M	HSPA9	experiments_transferred	85	0	0	0	0	0	85	0	0	160	0	198
A2M	HSPB2	experiments	230	0	0	0	72	230	0	0	0	185	64	381
A2M	HYOU1	experiments_transferred	85	0	0	0	0	0	85	0	0	178	69	238
A2M	IGF1R	experiments	103	0	0	0	0	103	0	0	0	148	0	203
A2M	IL10	experiments	599	0	0	0	49	599	0	0	0	605	92	847
A2M	IL1B	experiments	396	0	0	0	0	396	0	0	0	975	0	984
A2M	IL4	experiments	292	0	0	0	0	292	0	0	0	263	0	466
